state,year,ccdf_type,ccdf_region,ccdf_time,age_min,age_max,spr
NJ,2021,accredited_center,16,fulltime_special,5,19,200.22
NJ,2021,accredited_center,16,partime_special,5,19,100.11
NJ,2021,registered_home,16,fulltime,5,13,121.6
NJ,2021,registered_home,16,parttime,5,13,60.8
NJ,2021,registered_home,16,fulltime_special,5,19,154.8
NJ,2021,registered_home,16,partime_special,5,19,77.4
NJ,2021,accredited_home,16,fulltime,5,13,127
NJ,2021,accredited_home,16,parttime,5,13,63.5
NJ,2021,accredited_home,16,fulltime_special,5,19,162.4
NJ,2021,accredited_home,16,partime_special,5,19,81.2
NJ,2021,approved_home,16,fulltime,5,13,72.6
NJ,2021,approved_home,16,parttime,5,13,36.3
NJ,2021,approved_home,16,fulltime_special,5,19,93.2
NJ,2021,approved_home,16,partime_special,5,19,46.6
NJ,2021,licensed_center,17,fulltime,0,1.4,236.55
NJ,2021,licensed_center,17,parttime,0,1.4,118.27
NJ,2021,licensed_center,17,fulltime_special,0,1.4,283.86
NJ,2021,licensed_center,17,partime_special,0,1.4,141.93
NJ,2021,accredited_center,17,fulltime,0,1.4,248.37
NJ,2021,accredited_center,17,parttime,0,1.4,124.19
NJ,2021,accredited_center,17,fulltime_special,0,1.4,298.05
NJ,2021,accredited_center,17,partime_special,0,1.4,149.03
NJ,2021,registered_home,17,fulltime,0,1.4,154.8
NJ,2021,registered_home,17,parttime,0,1.4,77.4
NJ,2021,registered_home,17,fulltime_special,0,1.4,188
NJ,2021,registered_home,17,partime_special,0,1.4,94
NJ,2021,accredited_home,17,fulltime,0,1.4,162.4
NJ,2021,accredited_home,17,parttime,0,1.4,81.2
NJ,2021,accredited_home,17,fulltime_special,0,1.4,197.8
NJ,2021,accredited_home,17,partime_special,0,1.4,98.9
NJ,2021,approved_home,17,fulltime,0,1.4,93.2
NJ,2021,approved_home,17,parttime,0,1.4,46.6
NJ,2021,approved_home,17,fulltime_special,0,1.4,112.6
NJ,2021,approved_home,17,partime_special,0,1.4,56.3
NJ,2021,licensed_center,17,fulltime,1.5,2.4,196.48
NJ,2021,licensed_center,17,parttime,1.5,2.4,98.24
NJ,2021,licensed_center,17,fulltime_special,1.5,2.4,235.77
NJ,2021,licensed_center,17,partime_special,1.5,2.4,117.89
NJ,2021,accredited_center,17,fulltime,1.5,2.4,206.3
NJ,2021,accredited_center,17,parttime,1.5,2.4,103.15
NJ,2021,accredited_center,17,fulltime_special,1.5,2.4,247.56
NJ,2021,accredited_center,17,partime_special,1.5,2.4,123.78
NJ,2021,registered_home,17,fulltime,1.5,2.4,154.8
NJ,2021,registered_home,17,parttime,1.5,2.4,77.4
NJ,2021,registered_home,17,fulltime_special,1.5,2.4,188
NJ,2021,registered_home,17,partime_special,1.5,2.4,94
NJ,2021,accredited_home,17,fulltime,1.5,2.4,162.4
NJ,2021,accredited_home,17,parttime,1.5,2.4,81.2
NJ,2021,accredited_home,17,fulltime_special,1.5,2.4,197.8
NJ,2021,accredited_home,17,partime_special,1.5,2.4,98.9
NJ,2021,approved_home,17,fulltime,1.5,2.4,93.2
NJ,2021,approved_home,17,parttime,1.5,2.4,46.6
NJ,2021,approved_home,17,fulltime_special,1.5,2.4,112.6
NJ,2021,approved_home,17,partime_special,1.5,2.4,56.3
NJ,2021,licensed_center,17,fulltime,2.5,4,163.36
NJ,2021,licensed_center,17,parttime,2.5,4,81.68
NJ,2021,licensed_center,17,fulltime_special,2.5,4,207.47
NJ,2021,licensed_center,17,partime_special,2.5,4,103.74
NJ,2021,accredited_center,17,fulltime,2.5,4,171.53
NJ,2021,accredited_center,17,parttime,2.5,4,85.76
NJ,2021,accredited_center,17,fulltime_special,2.5,4,217.85
NJ,2021,accredited_center,17,partime_special,2.5,4,108.92
NJ,2021,registered_home,17,fulltime,2.5,4,121.6
NJ,2021,registered_home,17,parttime,2.5,4,60.8
NJ,2021,registered_home,17,fulltime_special,2.5,4,154.8
NJ,2021,registered_home,17,partime_special,2.5,4,77.4
NJ,2021,accredited_home,17,fulltime,2.5,4,127
NJ,2021,accredited_home,17,parttime,2.5,4,63.5
NJ,2021,accredited_home,17,fulltime_special,2.5,4,162.4
NJ,2021,accredited_home,17,partime_special,2.5,4,81.2
NJ,2021,approved_home,17,fulltime,2.5,4,72.6
NJ,2021,approved_home,17,parttime,2.5,4,36.3
NJ,2021,approved_home,17,fulltime_special,2.5,4,93.2
NJ,2021,approved_home,17,partime_special,2.5,4,46.6
NJ,2021,licensed_center,17,fulltime,5,13,150.15
NJ,2021,licensed_center,17,parttime,5,13,75.07
NJ,2021,licensed_center,17,fulltime_special,5,19,190.68
NJ,2021,licensed_center,17,partime_special,5,19,95.34
NJ,2021,accredited_center,17,fulltime,5,13,157.65
NJ,2021,accredited_center,17,parttime,5,13,78.83
NJ,2021,accredited_center,17,fulltime_special,5,19,200.22
NJ,2021,accredited_center,17,partime_special,5,19,100.11
NJ,2021,registered_home,17,fulltime,5,13,121.6
NJ,2021,registered_home,17,parttime,5,13,60.8
NJ,2021,registered_home,17,fulltime_special,5,19,154.8
NJ,2021,registered_home,17,partime_special,5,19,77.4
NJ,2021,accredited_home,17,fulltime,5,13,127
NJ,2021,accredited_home,17,parttime,5,13,63.5
NJ,2021,accredited_home,17,fulltime_special,5,19,162.4
NJ,2021,accredited_home,17,partime_special,5,19,81.2
NJ,2021,approved_home,17,fulltime,5,13,72.6
NJ,2021,approved_home,17,parttime,5,13,36.3
NJ,2021,approved_home,17,fulltime_special,5,19,93.2
NJ,2021,approved_home,17,partime_special,5,19,46.6
NJ,2021,licensed_center,18,fulltime,0,1.4,236.55
NJ,2021,licensed_center,18,parttime,0,1.4,118.27
NJ,2021,licensed_center,18,fulltime_special,0,1.4,283.86
NJ,2021,licensed_center,18,partime_special,0,1.4,141.93
NJ,2021,accredited_center,18,fulltime,0,1.4,248.37
NJ,2021,accredited_center,18,parttime,0,1.4,124.19
NJ,2021,accredited_center,18,fulltime_special,0,1.4,298.05
NJ,2021,accredited_center,18,partime_special,0,1.4,149.03
NJ,2021,registered_home,18,fulltime,0,1.4,154.8
NJ,2021,registered_home,18,parttime,0,1.4,77.4
NJ,2021,registered_home,18,fulltime_special,0,1.4,188
NJ,2021,registered_home,18,partime_special,0,1.4,94
NJ,2021,accredited_home,18,fulltime,0,1.4,162.4
NJ,2021,accredited_home,18,parttime,0,1.4,81.2
NJ,2021,accredited_home,18,fulltime_special,0,1.4,197.8
NJ,2021,accredited_home,18,partime_special,0,1.4,98.9
NJ,2021,approved_home,18,fulltime,0,1.4,93.2
NJ,2021,approved_home,18,parttime,0,1.4,46.6
NJ,2021,approved_home,18,fulltime_special,0,1.4,112.6
NJ,2021,approved_home,18,partime_special,0,1.4,56.3
NJ,2021,licensed_center,18,fulltime,1.5,2.4,196.48
NJ,2021,licensed_center,18,parttime,1.5,2.4,98.24
NJ,2021,licensed_center,18,fulltime_special,1.5,2.4,235.77
NJ,2021,licensed_center,18,partime_special,1.5,2.4,117.89
NJ,2021,accredited_center,18,fulltime,1.5,2.4,206.3
NJ,2021,accredited_center,18,parttime,1.5,2.4,103.15
NJ,2021,accredited_center,18,fulltime_special,1.5,2.4,247.56
NJ,2021,accredited_center,18,partime_special,1.5,2.4,123.78
NJ,2021,registered_home,18,fulltime,1.5,2.4,154.8
NJ,2021,registered_home,18,parttime,1.5,2.4,77.4
NJ,2021,registered_home,18,fulltime_special,1.5,2.4,188
NJ,2021,registered_home,18,partime_special,1.5,2.4,94
NJ,2021,accredited_home,18,fulltime,1.5,2.4,162.4
NJ,2021,accredited_home,18,parttime,1.5,2.4,81.2
NJ,2021,accredited_home,18,fulltime_special,1.5,2.4,197.8
NJ,2021,accredited_home,18,partime_special,1.5,2.4,98.9
NJ,2021,approved_home,18,fulltime,1.5,2.4,93.2
NJ,2021,approved_home,18,parttime,1.5,2.4,46.6
NJ,2021,approved_home,18,fulltime_special,1.5,2.4,112.6
NJ,2021,approved_home,18,partime_special,1.5,2.4,56.3
NJ,2021,licensed_center,18,fulltime,2.5,4,163.36
NJ,2021,licensed_center,18,parttime,2.5,4,81.68
NJ,2021,licensed_center,18,fulltime_special,2.5,4,207.47
NJ,2021,licensed_center,18,partime_special,2.5,4,103.74
NJ,2021,accredited_center,18,fulltime,2.5,4,171.53
NJ,2021,accredited_center,18,parttime,2.5,4,85.76
NJ,2021,accredited_center,18,fulltime_special,2.5,4,217.85
NJ,2021,accredited_center,18,partime_special,2.5,4,108.92
NJ,2021,registered_home,18,fulltime,2.5,4,121.6
NJ,2021,registered_home,18,parttime,2.5,4,60.8
NJ,2021,registered_home,18,fulltime_special,2.5,4,154.8
NJ,2021,registered_home,18,partime_special,2.5,4,77.4
NJ,2021,accredited_home,18,fulltime,2.5,4,127
NJ,2021,accredited_home,18,parttime,2.5,4,63.5
NJ,2021,accredited_home,18,fulltime_special,2.5,4,162.4
NJ,2021,accredited_home,18,partime_special,2.5,4,81.2
NJ,2021,approved_home,18,fulltime,2.5,4,72.6
NJ,2021,approved_home,18,parttime,2.5,4,36.3
NJ,2021,approved_home,18,fulltime_special,2.5,4,93.2
NJ,2021,approved_home,18,partime_special,2.5,4,46.6
NJ,2021,licensed_center,18,fulltime,5,13,150.15
NJ,2021,licensed_center,18,parttime,5,13,75.07
NJ,2021,licensed_center,18,fulltime_special,5,19,190.68
NJ,2021,licensed_center,18,partime_special,5,19,95.34
NJ,2021,accredited_center,18,fulltime,5,13,157.65
NJ,2021,accredited_center,18,parttime,5,13,78.83
NJ,2021,accredited_center,18,fulltime_special,5,19,200.22
NJ,2021,accredited_center,18,partime_special,5,19,100.11
NJ,2021,registered_home,18,fulltime,5,13,121.6
NJ,2021,registered_home,18,parttime,5,13,60.8
NJ,2021,registered_home,18,fulltime_special,5,19,154.8
NJ,2021,registered_home,18,partime_special,5,19,77.4
NJ,2021,accredited_home,18,fulltime,5,13,127
NJ,2021,accredited_home,18,parttime,5,13,63.5
NJ,2021,accredited_home,18,fulltime_special,5,19,162.4
NJ,2021,accredited_home,18,partime_special,5,19,81.2
NJ,2021,approved_home,18,fulltime,5,13,72.6
NJ,2021,approved_home,18,parttime,5,13,36.3
NJ,2021,approved_home,18,fulltime_special,5,19,93.2
NJ,2021,approved_home,18,partime_special,5,19,46.6
NJ,2021,licensed_center,19,fulltime,0,1.4,236.55
NJ,2021,licensed_center,19,parttime,0,1.4,118.27
NJ,2021,licensed_center,19,fulltime_special,0,1.4,283.86
NJ,2021,licensed_center,19,partime_special,0,1.4,141.93
NJ,2021,accredited_center,19,fulltime,0,1.4,248.37
NJ,2021,accredited_center,19,parttime,0,1.4,124.19
NJ,2021,accredited_center,19,fulltime_special,0,1.4,298.05
NJ,2021,accredited_center,19,partime_special,0,1.4,149.03
NJ,2021,registered_home,19,fulltime,0,1.4,154.8
NJ,2021,registered_home,19,parttime,0,1.4,77.4
NJ,2021,registered_home,19,fulltime_special,0,1.4,188
NJ,2021,registered_home,19,partime_special,0,1.4,94
NJ,2021,accredited_home,19,fulltime,0,1.4,162.4
NJ,2021,accredited_home,19,parttime,0,1.4,81.2
NJ,2021,accredited_home,19,fulltime_special,0,1.4,197.8
NJ,2021,accredited_home,19,partime_special,0,1.4,98.9
NJ,2021,approved_home,19,fulltime,0,1.4,93.2
NJ,2021,approved_home,19,parttime,0,1.4,46.6
NJ,2021,approved_home,19,fulltime_special,0,1.4,112.6
NJ,2021,approved_home,19,partime_special,0,1.4,56.3
NJ,2021,licensed_center,19,fulltime,1.5,2.4,196.48
NJ,2021,licensed_center,19,parttime,1.5,2.4,98.24
NJ,2021,licensed_center,19,fulltime_special,1.5,2.4,235.77
NJ,2021,licensed_center,19,partime_special,1.5,2.4,117.89
NJ,2021,accredited_center,19,fulltime,1.5,2.4,206.3
NJ,2021,accredited_center,19,parttime,1.5,2.4,103.15
NJ,2021,accredited_center,19,fulltime_special,1.5,2.4,247.56
NJ,2021,accredited_center,19,partime_special,1.5,2.4,123.78
NJ,2021,registered_home,19,fulltime,1.5,2.4,154.8
NJ,2021,registered_home,19,parttime,1.5,2.4,77.4
NJ,2021,registered_home,19,fulltime_special,1.5,2.4,188
NJ,2021,registered_home,19,partime_special,1.5,2.4,94
NJ,2021,accredited_home,19,fulltime,1.5,2.4,162.4
NJ,2021,accredited_home,19,parttime,1.5,2.4,81.2
NJ,2021,accredited_home,19,fulltime_special,1.5,2.4,197.8
NJ,2021,accredited_home,19,partime_special,1.5,2.4,98.9
NJ,2021,approved_home,19,fulltime,1.5,2.4,93.2
NJ,2021,approved_home,19,parttime,1.5,2.4,46.6
NJ,2021,approved_home,19,fulltime_special,1.5,2.4,112.6
NJ,2021,approved_home,19,partime_special,1.5,2.4,56.3
NJ,2021,licensed_center,19,fulltime,2.5,4,163.36
NJ,2021,licensed_center,19,parttime,2.5,4,81.68
NJ,2021,licensed_center,19,fulltime_special,2.5,4,207.47
NJ,2021,licensed_center,19,partime_special,2.5,4,103.74
NJ,2021,accredited_center,19,fulltime,2.5,4,171.53
NJ,2021,accredited_center,19,parttime,2.5,4,85.76
NJ,2021,accredited_center,19,fulltime_special,2.5,4,217.85
NJ,2021,accredited_center,19,partime_special,2.5,4,108.92
NJ,2021,registered_home,19,fulltime,2.5,4,121.6
NJ,2021,registered_home,19,parttime,2.5,4,60.8
NJ,2021,registered_home,19,fulltime_special,2.5,4,154.8
NJ,2021,registered_home,19,partime_special,2.5,4,77.4
NJ,2021,accredited_home,19,fulltime,2.5,4,127
NJ,2021,accredited_home,19,parttime,2.5,4,63.5
NJ,2021,accredited_home,19,fulltime_special,2.5,4,162.4
NJ,2021,accredited_home,19,partime_special,2.5,4,81.2
NJ,2021,approved_home,19,fulltime,2.5,4,72.6
NJ,2021,approved_home,19,parttime,2.5,4,36.3
NJ,2021,approved_home,19,fulltime_special,2.5,4,93.2
NJ,2021,approved_home,19,partime_special,2.5,4,46.6
NJ,2021,licensed_center,19,fulltime,5,13,150.15
NJ,2021,licensed_center,19,parttime,5,13,75.07
NJ,2021,licensed_center,19,fulltime_special,5,19,190.68
NJ,2021,licensed_center,19,partime_special,5,19,95.34
NJ,2021,accredited_center,19,fulltime,5,13,157.65
NJ,2021,accredited_center,19,parttime,5,13,78.83
NJ,2021,accredited_center,19,fulltime_special,5,19,200.22
NJ,2021,accredited_center,19,partime_special,5,19,100.11
NJ,2021,registered_home,19,fulltime,5,13,121.6
NJ,2021,registered_home,19,parttime,5,13,60.8
NJ,2021,registered_home,19,fulltime_special,5,19,154.8
NJ,2021,registered_home,19,partime_special,5,19,77.4
NJ,2021,accredited_home,19,fulltime,5,13,127
NJ,2021,accredited_home,19,parttime,5,13,63.5
NJ,2021,accredited_home,19,fulltime_special,5,19,162.4
NJ,2021,accredited_home,19,partime_special,5,19,81.2
NJ,2021,approved_home,19,fulltime,5,13,72.6
NJ,2021,approved_home,19,parttime,5,13,36.3
NJ,2021,approved_home,19,fulltime_special,5,19,93.2
NJ,2021,approved_home,19,partime_special,5,19,46.6
NJ,2021,licensed_center,20,fulltime,0,1.4,236.55
NJ,2021,licensed_center,20,parttime,0,1.4,118.27
NJ,2021,licensed_center,20,fulltime_special,0,1.4,283.86
NJ,2021,licensed_center,20,partime_special,0,1.4,141.93
NJ,2021,accredited_center,20,fulltime,0,1.4,248.37
NJ,2021,accredited_center,20,parttime,0,1.4,124.19
NJ,2021,accredited_center,20,fulltime_special,0,1.4,298.05
NJ,2021,accredited_center,20,partime_special,0,1.4,149.03
NJ,2021,registered_home,20,fulltime,0,1.4,154.8
NJ,2021,registered_home,20,parttime,0,1.4,77.4
NJ,2021,registered_home,20,fulltime_special,0,1.4,188
NJ,2021,registered_home,20,partime_special,0,1.4,94
NJ,2021,accredited_home,20,fulltime,0,1.4,162.4
NJ,2021,accredited_home,20,parttime,0,1.4,81.2
NJ,2021,accredited_home,20,fulltime_special,0,1.4,197.8
NJ,2021,accredited_home,20,partime_special,0,1.4,98.9
NJ,2021,approved_home,20,fulltime,0,1.4,93.2
NJ,2021,approved_home,20,parttime,0,1.4,46.6
NJ,2021,approved_home,20,fulltime_special,0,1.4,112.6
NJ,2021,approved_home,20,partime_special,0,1.4,56.3
NJ,2021,licensed_center,20,fulltime,1.5,2.4,196.48
NJ,2021,licensed_center,20,parttime,1.5,2.4,98.24
NJ,2021,licensed_center,20,fulltime_special,1.5,2.4,235.77
NJ,2021,licensed_center,20,partime_special,1.5,2.4,117.89
NJ,2021,accredited_center,20,fulltime,1.5,2.4,206.3
NJ,2021,accredited_center,20,parttime,1.5,2.4,103.15
NJ,2021,accredited_center,20,fulltime_special,1.5,2.4,247.56
NJ,2021,accredited_center,20,partime_special,1.5,2.4,123.78
NJ,2021,registered_home,20,fulltime,1.5,2.4,154.8
NJ,2021,registered_home,20,parttime,1.5,2.4,77.4
NJ,2021,registered_home,20,fulltime_special,1.5,2.4,188
NJ,2021,registered_home,20,partime_special,1.5,2.4,94
NJ,2021,accredited_home,20,fulltime,1.5,2.4,162.4
NJ,2021,accredited_home,20,parttime,1.5,2.4,81.2
NJ,2021,accredited_home,20,fulltime_special,1.5,2.4,197.8
NJ,2021,accredited_home,20,partime_special,1.5,2.4,98.9
NJ,2021,approved_home,20,fulltime,1.5,2.4,93.2
NJ,2021,approved_home,20,parttime,1.5,2.4,46.6
NJ,2021,approved_home,20,fulltime_special,1.5,2.4,112.6
NJ,2021,approved_home,20,partime_special,1.5,2.4,56.3
NJ,2021,licensed_center,20,fulltime,2.5,4,163.36
NJ,2021,licensed_center,20,parttime,2.5,4,81.68
NJ,2021,licensed_center,20,fulltime_special,2.5,4,207.47
NJ,2021,licensed_center,20,partime_special,2.5,4,103.74
NJ,2021,accredited_center,20,fulltime,2.5,4,171.53
NJ,2021,accredited_center,20,parttime,2.5,4,85.76
NJ,2021,accredited_center,20,fulltime_special,2.5,4,217.85
NJ,2021,accredited_center,20,partime_special,2.5,4,108.92
NJ,2021,registered_home,20,fulltime,2.5,4,121.6
NJ,2021,registered_home,20,parttime,2.5,4,60.8
NJ,2021,registered_home,20,fulltime_special,2.5,4,154.8
NJ,2021,registered_home,20,partime_special,2.5,4,77.4
NJ,2021,accredited_home,20,fulltime,2.5,4,127
NJ,2021,accredited_home,20,parttime,2.5,4,63.5
NJ,2021,accredited_home,20,fulltime_special,2.5,4,162.4
NJ,2021,accredited_home,20,partime_special,2.5,4,81.2
NJ,2021,approved_home,20,fulltime,2.5,4,72.6
NJ,2021,approved_home,20,parttime,2.5,4,36.3
NJ,2021,approved_home,20,fulltime_special,2.5,4,93.2
NJ,2021,approved_home,20,partime_special,2.5,4,46.6
NJ,2021,licensed_center,20,fulltime,5,13,150.15
NJ,2021,licensed_center,20,parttime,5,13,75.07
NJ,2021,licensed_center,20,fulltime_special,5,19,190.68
NJ,2021,licensed_center,20,partime_special,5,19,95.34
NJ,2021,accredited_center,20,fulltime,5,13,157.65
NJ,2021,accredited_center,20,parttime,5,13,78.83
NJ,2021,accredited_center,20,fulltime_special,5,19,200.22
NJ,2021,accredited_center,20,partime_special,5,19,100.11
NJ,2021,registered_home,20,fulltime,5,13,121.6
NJ,2021,registered_home,20,parttime,5,13,60.8
NJ,2021,registered_home,20,fulltime_special,5,19,154.8
NJ,2021,registered_home,20,partime_special,5,19,77.4
NJ,2021,accredited_home,20,fulltime,5,13,127
NJ,2021,accredited_home,20,parttime,5,13,63.5
NJ,2021,accredited_home,20,fulltime_special,5,19,162.4
NJ,2021,accredited_home,20,partime_special,5,19,81.2
NJ,2021,approved_home,20,fulltime,5,13,72.6
NJ,2021,approved_home,20,parttime,5,13,36.3
NJ,2021,approved_home,20,fulltime_special,5,19,93.2
NJ,2021,approved_home,20,partime_special,5,19,46.6
NJ,2021,licensed_center,21,fulltime,0,1.4,236.55
NJ,2021,licensed_center,21,parttime,0,1.4,118.27
NJ,2021,licensed_center,21,fulltime_special,0,1.4,283.86
NJ,2021,licensed_center,21,partime_special,0,1.4,141.93
NJ,2021,accredited_center,21,fulltime,0,1.4,248.37
NJ,2021,accredited_center,21,parttime,0,1.4,124.19
NJ,2021,accredited_center,21,fulltime_special,0,1.4,298.05
NJ,2021,accredited_center,21,partime_special,0,1.4,149.03
NJ,2021,registered_home,21,fulltime,0,1.4,154.8
NJ,2021,registered_home,21,parttime,0,1.4,77.4
NJ,2021,registered_home,21,fulltime_special,0,1.4,188
NJ,2021,registered_home,21,partime_special,0,1.4,94
NJ,2021,accredited_home,21,fulltime,0,1.4,162.4
NJ,2021,accredited_home,21,parttime,0,1.4,81.2
NJ,2021,accredited_home,21,fulltime_special,0,1.4,197.8
NJ,2021,accredited_home,21,partime_special,0,1.4,98.9
NJ,2021,approved_home,21,fulltime,0,1.4,93.2
NJ,2021,approved_home,21,parttime,0,1.4,46.6
NJ,2021,approved_home,21,fulltime_special,0,1.4,112.6
NJ,2021,approved_home,21,partime_special,0,1.4,56.3
NJ,2021,licensed_center,21,fulltime,1.5,2.4,196.48
NJ,2021,licensed_center,21,parttime,1.5,2.4,98.24
NJ,2021,licensed_center,21,fulltime_special,1.5,2.4,235.77
NJ,2021,licensed_center,21,partime_special,1.5,2.4,117.89
NJ,2021,accredited_center,21,fulltime,1.5,2.4,206.3
NJ,2021,accredited_center,21,parttime,1.5,2.4,103.15
NJ,2021,accredited_center,21,fulltime_special,1.5,2.4,247.56
NJ,2021,accredited_center,21,partime_special,1.5,2.4,123.78
NJ,2021,registered_home,21,fulltime,1.5,2.4,154.8
NJ,2021,registered_home,21,parttime,1.5,2.4,77.4
NJ,2021,registered_home,21,fulltime_special,1.5,2.4,188
NJ,2021,registered_home,21,partime_special,1.5,2.4,94
NJ,2021,accredited_home,21,fulltime,1.5,2.4,162.4
NJ,2021,accredited_home,21,parttime,1.5,2.4,81.2
NJ,2021,accredited_home,21,fulltime_special,1.5,2.4,197.8
NJ,2021,accredited_home,21,partime_special,1.5,2.4,98.9
NJ,2021,approved_home,21,fulltime,1.5,2.4,93.2
NJ,2021,approved_home,21,parttime,1.5,2.4,46.6
NJ,2021,approved_home,21,fulltime_special,1.5,2.4,112.6
NJ,2021,approved_home,21,partime_special,1.5,2.4,56.3
NJ,2021,licensed_center,21,fulltime,2.5,4,163.36
NJ,2021,licensed_center,21,parttime,2.5,4,81.68
NJ,2021,licensed_center,21,fulltime_special,2.5,4,207.47
NJ,2021,licensed_center,21,partime_special,2.5,4,103.74
NJ,2021,accredited_center,21,fulltime,2.5,4,171.53
NJ,2021,accredited_center,21,parttime,2.5,4,85.76
NJ,2021,accredited_center,21,fulltime_special,2.5,4,217.85
NJ,2021,accredited_center,21,partime_special,2.5,4,108.92
NJ,2021,registered_home,21,fulltime,2.5,4,121.6
